,date,race,age,confirmed_cases_total,confirmed_cases_percent,deaths_total,deaths_percent,population_percent
8677,2020-06-23,other,65-79,111,0.008,14,0.008,0.015
8678,2020-06-23,other,80+,69,0.01,25,0.01,0.013
8679,2020-06-23,other,all,1169,0.009,55,0.01,0.027
8680,2020-06-23,white,0-17,766,0.077,0,0.0,0.292
8681,2020-06-23,white,18+,21710,0.18,1783,0.328,0.388
8682,2020-06-23,white,18-34,4840,0.125,7,0.121,0.302
8683,2020-06-23,white,35-49,4465,0.135,24,0.089,0.325
8684,2020-06-23,white,50-64,5412,0.188,164,0.187,0.43
8685,2020-06-23,white,65-79,4141,0.315,545,0.312,0.54
8686,2020-06-23,white,80+,2849,0.405,1043,0.42,0.5720000000000001
8687,2020-06-23,white,all,22500,0.172,1783,0.328,0.366
8688,2020-06-22,asian,0-17,242,0.025,0,0.0,0.13
8689,2020-06-22,asian,18+,9672,0.083,800,0.149,0.165
8690,2020-06-22,asian,18-34,2176,0.059,4,0.069,0.151
8691,2020-06-22,asian,35-49,2513,0.079,22,0.083,0.179
8692,2020-06-22,asian,50-64,2565,0.091,82,0.094,0.167
8693,2020-06-22,asian,65-79,1363,0.106,205,0.119,0.172
8694,2020-06-22,asian,80+,1055,0.152,487,0.198,0.172
8695,2020-06-22,asian,all,9925,0.078,800,0.148,0.157
8696,2020-06-22,black,0-17,161,0.017,0,0.0,0.054
8697,2020-06-22,black,18+,5492,0.047,506,0.094,0.061
8698,2020-06-22,black,18-34,1329,0.036,6,0.103,0.065
8699,2020-06-22,black,35-49,1224,0.038,20,0.075,0.059
8700,2020-06-22,black,50-64,1456,0.052,75,0.086,0.064
8701,2020-06-22,black,65-79,945,0.073,194,0.112,0.055
8702,2020-06-22,black,80+,538,0.078,211,0.086,0.048
8703,2020-06-22,black,all,5661,0.045,506,0.094,0.06
8704,2020-06-22,cdph-other,0-17,1866,0.196,0,0.0,0.0
8705,2020-06-22,cdph-other,18+,15118,0.129,47,0.009,0.0
8706,2020-06-22,cdph-other,18-34,5788,0.155,0,0.0,0.0
8707,2020-06-22,cdph-other,35-49,4403,0.137,0,0.0,0.0
8708,2020-06-22,cdph-other,50-64,3368,0.12,8,0.009,0.0
8709,2020-06-22,cdph-other,65-79,1126,0.088,16,0.009,0.0
8710,2020-06-22,cdph-other,80+,433,0.062,23,0.009,0.0
8711,2020-06-22,cdph-other,all,16987,0.134,47,0.009,0.0
8712,2020-06-22,latino,0-17,6452,0.678,0,0.0,0.479
8713,2020-06-22,latino,18+,64851,0.553,2191,0.407,0.363
8714,2020-06-22,latino,18-34,23106,0.618,39,0.672,0.45
8715,2020-06-22,latino,35-49,19278,0.602,194,0.732,0.415
8716,2020-06-22,latino,50-64,15189,0.54,531,0.612,0.322
8717,2020-06-22,latino,65-79,5250,0.408,749,0.434,0.218
8718,2020-06-22,latino,80+,2028,0.292,678,0.275,0.196
8719,2020-06-22,latino,all,71350,0.562,2192,0.407,0.389
8720,2020-06-22,other,0-17,63,0.006,0,0.0,0.044
8721,2020-06-22,other,18+,1079,0.009,53,0.01,0.022
8722,2020-06-22,other,18-34,348,0.01,2,0.034,0.032
8723,2020-06-22,other,35-49,286,0.009,5,0.019,0.021
8724,2020-06-22,other,50-64,267,0.01,9,0.011,0.017
8725,2020-06-22,other,65-79,109,0.008,13,0.008,0.015
8726,2020-06-22,other,80+,69,0.01,24,0.01,0.013
8727,2020-06-22,other,all,1142,0.009,53,0.01,0.027
8728,2020-06-22,white,0-17,734,0.077,0,0.0,0.292
8729,2020-06-22,white,18+,21127,0.18,1787,0.332,0.388
8730,2020-06-22,white,18-34,4622,0.124,7,0.121,0.302
8731,2020-06-22,white,35-49,4334,0.135,24,0.091,0.325
8732,2020-06-22,white,50-64,5284,0.188,163,0.188,0.43
8733,2020-06-22,white,65-79,4070,0.316,550,0.318,0.54
8734,2020-06-22,white,80+,2817,0.406,1043,0.423,0.5720000000000001
8735,2020-06-22,white,all,21885,0.172,1787,0.332,0.366
8736,2020-06-21,asian,0-17,234,0.025,0,0.0,0.13
8737,2020-06-21,asian,18+,9570,0.083,796,0.148,0.165
8738,2020-06-21,asian,18-34,2144,0.059,4,0.069,0.151
8739,2020-06-21,asian,35-49,2485,0.08,22,0.083,0.179
8740,2020-06-21,asian,50-64,2540,0.092,81,0.094,0.167
8741,2020-06-21,asian,65-79,1347,0.106,206,0.12,0.172
8742,2020-06-21,asian,80+,1054,0.153,483,0.197,0.172
8743,2020-06-21,asian,all,9815,0.078,796,0.148,0.157
8744,2020-06-21,black,0-17,157,0.017,0,0.0,0.054
8745,2020-06-21,black,18+,5413,0.047,502,0.094,0.061
8746,2020-06-21,black,18-34,1300,0.036,6,0.103,0.065
8747,2020-06-21,black,35-49,1202,0.038,20,0.076,0.059
8748,2020-06-21,black,50-64,1440,0.052,74,0.086,0.064
8749,2020-06-21,black,65-79,939,0.074,193,0.112,0.055
8750,2020-06-21,black,80+,532,0.077,209,0.085,0.048
8751,2020-06-21,black,all,5573,0.045,502,0.094,0.06
8752,2020-06-21,cdph-other,0-17,1777,0.192,0,0.0,0.0
8753,2020-06-21,cdph-other,18+,14208,0.123,47,0.009,0.0
8754,2020-06-21,cdph-other,18-34,5412,0.148,0,0.0,0.0
8755,2020-06-21,cdph-other,35-49,4119,0.131,0,0.0,0.0
8756,2020-06-21,cdph-other,50-64,3197,0.115,7,0.008,0.0
8757,2020-06-21,cdph-other,65-79,1068,0.084,17,0.01,0.0
8758,2020-06-21,cdph-other,80+,412,0.06,23,0.009,0.0
8759,2020-06-21,cdph-other,all,15988,0.128,47,0.009,0.0
8760,2020-06-21,latino,0-17,6328,0.683,0,0.0,0.479
8761,2020-06-21,latino,18+,64064,0.556,2181,0.407,0.363
8762,2020-06-21,latino,18-34,22770,0.624,39,0.672,0.45
8763,2020-06-21,latino,35-49,19046,0.606,193,0.731,0.415
8764,2020-06-21,latino,50-64,15044,0.543,528,0.613,0.322
8765,2020-06-21,latino,65-79,5200,0.41,747,0.433,0.218
8766,2020-06-21,latino,80+,2004,0.292,674,0.275,0.196
8767,2020-06-21,latino,all,70439,0.5660000000000001,2182,0.407,0.389
8768,2020-06-21,other,0-17,63,0.007,0,0.0,0.044
8769,2020-06-21,other,18+,1067,0.009,53,0.01,0.022
8770,2020-06-21,other,18-34,341,0.01,2,0.034,0.032
8771,2020-06-21,other,35-49,286,0.009,5,0.019,0.021
8772,2020-06-21,other,50-64,262,0.01,9,0.011,0.017
8773,2020-06-21,other,65-79,109,0.009,13,0.008,0.015
8774,2020-06-21,other,80+,69,0.01,24,0.01,0.013
8775,2020-06-21,other,all,1130,0.009,53,0.01,0.027
8776,2020-06-21,white,0-17,702,0.076,0,0.0,0.292
8777,2020-06-21,white,18+,20823,0.181,1784,0.333,0.388
8778,2020-06-21,white,18-34,4516,0.124,7,0.121,0.302
8779,2020-06-21,white,35-49,4269,0.136,24,0.091,0.325
8780,2020-06-21,white,50-64,5214,0.188,163,0.189,0.43
8781,2020-06-21,white,65-79,4030,0.317,550,0.319,0.54
8782,2020-06-21,white,80+,2794,0.407,1040,0.424,0.5720000000000001
8783,2020-06-21,white,all,21547,0.173,1784,0.333,0.366
8784,2020-06-20,asian,0-17,229,0.026,0,0.0,0.13
8785,2020-06-20,asian,18+,9496,0.084,796,0.149,0.165
8786,2020-06-20,asian,18-34,2119,0.06,4,0.069,0.151
8787,2020-06-20,asian,35-49,2464,0.08,22,0.084,0.179
8788,2020-06-20,asian,50-64,2520,0.093,81,0.095,0.167
8789,2020-06-20,asian,65-79,1343,0.107,206,0.12,0.172
8790,2020-06-20,asian,80+,1050,0.154,483,0.197,0.172
8791,2020-06-20,asian,all,9737,0.08,796,0.149,0.157
8792,2020-06-20,black,0-17,146,0.016,0,0.0,0.054
8793,2020-06-20,black,18+,5336,0.047,501,0.094,0.061
8794,2020-06-20,black,18-34,1273,0.036,6,0.103,0.065
8795,2020-06-20,black,35-49,1174,0.038,20,0.076,0.059
8796,2020-06-20,black,50-64,1426,0.052,74,0.087,0.064
8797,2020-06-20,black,65-79,933,0.074,192,0.112,0.055
8798,2020-06-20,black,80+,530,0.078,209,0.085,0.048
8799,2020-06-20,black,all,5485,0.045,501,0.094,0.06
8800,2020-06-20,cdph-other,0-17,1708,0.19,0,0.0,0.0
8801,2020-06-20,cdph-other,18+,13610,0.12,47,0.009,0.0
8802,2020-06-20,cdph-other,18-34,5158,0.144,0,0.0,0.0
8803,2020-06-20,cdph-other,35-49,3915,0.127,0,0.0,0.0
8804,2020-06-20,cdph-other,50-64,3089,0.113,7,0.008,0.0
8805,2020-06-20,cdph-other,65-79,1044,0.083,17,0.01,0.0
8806,2020-06-20,cdph-other,80+,404,0.059,23,0.009,0.0
8807,2020-06-20,cdph-other,all,15321,0.125,47,0.009,0.0
8808,2020-06-20,latino,0-17,6195,0.6880000000000001,0,0.0,0.479
8809,2020-06-20,latino,18+,63144,0.558,2169,0.406,0.363
8810,2020-06-20,latino,18-34,22418,0.628,39,0.672,0.45
8811,2020-06-20,latino,35-49,18767,0.61,192,0.73,0.415
8812,2020-06-20,latino,50-64,14843,0.544,522,0.611,0.322
8813,2020-06-20,latino,65-79,5129,0.409,745,0.433,0.218
8814,2020-06-20,latino,80+,1987,0.292,671,0.274,0.196
8815,2020-06-20,latino,all,69392,0.5680000000000001,2170,0.406,0.389
8816,2020-06-20,other,0-17,61,0.007,0,0.0,0.044
8817,2020-06-20,other,18+,1052,0.009,52,0.01,0.022
8818,2020-06-20,other,18-34,331,0.01,2,0.034,0.032
8819,2020-06-20,other,35-49,285,0.009,5,0.019,0.021
8820,2020-06-20,other,50-64,260,0.01,8,0.01,0.017
8821,2020-06-20,other,65-79,108,0.009,13,0.008,0.015
8822,2020-06-20,other,80+,68,0.01,24,0.01,0.013
8823,2020-06-20,other,all,1113,0.009,52,0.01,0.027
8824,2020-06-20,white,0-17,668,0.074,0,0.0,0.292
8825,2020-06-20,white,18+,20486,0.181,1779,0.333,0.388
8826,2020-06-20,white,18-34,4403,0.123,7,0.121,0.302
8827,2020-06-20,white,35-49,4182,0.136,24,0.091,0.325
8828,2020-06-20,white,50-64,5137,0.188,163,0.191,0.43
8829,2020-06-20,white,65-79,3990,0.318,547,0.318,0.54
8830,2020-06-20,white,80+,2774,0.407,1038,0.424,0.5720000000000001
8831,2020-06-20,white,all,21177,0.173,1779,0.333,0.366
8832,2020-06-19,asian,0-17,221,0.026,0,0.0,0.13
8833,2020-06-19,asian,18+,9372,0.085,787,0.15,0.165
8834,2020-06-19,asian,18-34,2080,0.06,4,0.069,0.151
8835,2020-06-19,asian,35-49,2433,0.081,22,0.085,0.179
8836,2020-06-19,asian,50-64,2505,0.094,81,0.096,0.167
8837,2020-06-19,asian,65-79,1322,0.107,204,0.122,0.172
8838,2020-06-19,asian,80+,1032,0.154,476,0.198,0.172
8839,2020-06-19,asian,all,9604,0.081,787,0.15,0.157
8840,2020-06-19,black,0-17,139,0.016,0,0.0,0.054
8841,2020-06-19,black,18+,5241,0.047,495,0.095,0.061
8842,2020-06-19,black,18-34,1230,0.035,5,0.086,0.065
8843,2020-06-19,black,35-49,1154,0.038,20,0.077,0.059
8844,2020-06-19,black,50-64,1409,0.053,74,0.088,0.064
8845,2020-06-19,black,65-79,921,0.075,188,0.112,0.055
8846,2020-06-19,black,80+,527,0.079,208,0.087,0.048
8847,2020-06-19,black,all,5384,0.045,495,0.095,0.06
8848,2020-06-19,cdph-other,0-17,1639,0.188,0,0.0,0.0
8849,2020-06-19,cdph-other,18+,13080,0.118,45,0.009,0.0
8850,2020-06-19,cdph-other,18-34,4919,0.142,0,0.0,0.0
8851,2020-06-19,cdph-other,35-49,3743,0.124,0,0.0,0.0
8852,2020-06-19,cdph-other,50-64,2989,0.112,8,0.01,0.0
8853,2020-06-19,cdph-other,65-79,1022,0.083,16,0.01,0.0
8854,2020-06-19,cdph-other,80+,407,0.061,21,0.009,0.0
8855,2020-06-19,cdph-other,all,14722,0.123,45,0.009,0.0
8856,2020-06-19,latino,0-17,6013,0.6890000000000001,0,0.0,0.479
8857,2020-06-19,latino,18+,61751,0.558,2114,0.404,0.363
8858,2020-06-19,latino,18-34,21892,0.63,40,0.6900000000000001,0.45
8859,2020-06-19,latino,35-49,18351,0.61,190,0.734,0.415
8860,2020-06-19,latino,50-64,14540,0.543,505,0.603,0.322
8861,2020-06-19,latino,65-79,5018,0.408,719,0.429,0.218
8862,2020-06-19,latino,80+,1950,0.291,660,0.275,0.196
8863,2020-06-19,latino,all,67818,0.5680000000000001,2115,0.404,0.389
8864,2020-06-19,other,0-17,60,0.007,0,0.0,0.044
8865,2020-06-19,other,18+,1029,0.009,51,0.01,0.022
8866,2020-06-19,other,18-34,321,0.009,2,0.034,0.032
8867,2020-06-19,other,35-49,278,0.009,4,0.016,0.021
8868,2020-06-19,other,50-64,258,0.01,8,0.01,0.017
8869,2020-06-19,other,65-79,104,0.009,12,0.007,0.015
8870,2020-06-19,other,80+,68,0.01,25,0.01,0.013
8871,2020-06-19,other,all,1089,0.009,51,0.01,0.027
8872,2020-06-19,white,0-17,656,0.075,0,0.0,0.292
8873,2020-06-19,white,18+,20100,0.182,1739,0.332,0.388
8874,2020-06-19,white,18-34,4286,0.123,7,0.121,0.302
8875,2020-06-19,white,35-49,4121,0.137,23,0.089,0.325
8876,2020-06-19,white,50-64,5067,0.189,161,0.192,0.43
8877,2020-06-19,white,65-79,3918,0.318,536,0.32,0.54
8878,2020-06-19,white,80+,2708,0.405,1012,0.421,0.5720000000000001
8879,2020-06-19,white,all,20780,0.174,1739,0.332,0.366
8880,2020-06-18,asian,0-17,218,0.025,0,0.0,0.13
8881,2020-06-18,asian,18+,9299,0.086,780,0.151,0.165
8882,2020-06-18,asian,18-34,2053,0.061,4,0.069,0.151
8883,2020-06-18,asian,35-49,2410,0.082,22,0.086,0.179
8884,2020-06-18,asian,50-64,2493,0.095,80,0.096,0.167
8885,2020-06-18,asian,65-79,1316,0.108,201,0.122,0.172
8886,2020-06-18,asian,80+,1027,0.155,473,0.199,0.172
8887,2020-06-18,asian,all,9527,0.082,780,0.151,0.157
8888,2020-06-18,black,0-17,132,0.016,0,0.0,0.054
8889,2020-06-18,black,18+,5160,0.048,491,0.095,0.061
8890,2020-06-18,black,18-34,1198,0.035,5,0.086,0.065
8891,2020-06-18,black,35-49,1138,0.039,20,0.078,0.059
8892,2020-06-18,black,50-64,1390,0.053,73,0.088,0.064
8893,2020-06-18,black,65-79,910,0.075,186,0.113,0.055
8894,2020-06-18,black,80+,524,0.079,207,0.087,0.048
8895,2020-06-18,black,all,5296,0.045,491,0.095,0.06
8896,2020-06-18,cdph-other,0-17,1578,0.187,0,0.0,0.0
8897,2020-06-18,cdph-other,18+,12691,0.117,47,0.009,0.0
8898,2020-06-18,cdph-other,18-34,4731,0.14,0,0.0,0.0
8899,2020-06-18,cdph-other,35-49,3636,0.123,0,0.0,0.0
8900,2020-06-18,cdph-other,50-64,2916,0.111,8,0.01,0.0
8901,2020-06-18,cdph-other,65-79,1003,0.083,18,0.011,0.0
8902,2020-06-18,cdph-other,80+,405,0.061,21,0.009,0.0
8903,2020-06-18,cdph-other,all,14270,0.122,47,0.009,0.0
8904,2020-06-18,latino,0-17,5836,0.6900000000000001,0,0.0,0.479
8905,2020-06-18,latino,18+,60372,0.557,2084,0.403,0.363
8906,2020-06-18,latino,18-34,21303,0.631,40,0.6900000000000001,0.45
8907,2020-06-18,latino,35-49,17952,0.609,188,0.732,0.415
8908,2020-06-18,latino,50-64,14266,0.542,498,0.601,0.322
8909,2020-06-18,latino,65-79,4927,0.406,706,0.429,0.218
8910,2020-06-18,latino,80+,1924,0.29,652,0.275,0.196
8911,2020-06-18,latino,all,66261,0.5670000000000001,2085,0.404,0.389
8912,2020-06-18,other,0-17,55,0.006,0,0.0,0.044
8913,2020-06-18,other,18+,1000,0.009,51,0.01,0.022
8914,2020-06-18,other,18-34,310,0.009,2,0.034,0.032
8915,2020-06-18,other,35-49,270,0.009,4,0.016,0.021
8916,2020-06-18,other,50-64,251,0.01,8,0.01,0.017
8917,2020-06-18,other,65-79,103,0.009,12,0.007,0.015
8918,2020-06-18,other,80+,66,0.01,25,0.01,0.013
8919,2020-06-18,other,all,1055,0.009,51,0.01,0.027
8920,2020-06-18,white,0-17,639,0.076,0,0.0,0.292
8921,2020-06-18,white,18+,19811,0.183,1712,0.331,0.388
8922,2020-06-18,white,18-34,4190,0.124,7,0.121,0.302
8923,2020-06-18,white,35-49,4059,0.138,23,0.089,0.325
8924,2020-06-18,white,50-64,5007,0.19,161,0.194,0.43
8925,2020-06-18,white,65-79,3875,0.319,524,0.318,0.54
8926,2020-06-18,white,80+,2680,0.404,997,0.42,0.5720000000000001
8927,2020-06-18,white,all,20475,0.175,1712,0.331,0.366
8928,2020-06-17,asian,0-17,211,0.025,0,0.0,0.13
8929,2020-06-17,asian,18+,9203,0.087,766,0.151,0.165
8930,2020-06-17,asian,18-34,2033,0.062,4,0.07,0.151
8931,2020-06-17,asian,35-49,2381,0.083,21,0.082,0.179
8932,2020-06-17,asian,50-64,2465,0.095,79,0.097,0.167
8933,2020-06-17,asian,65-79,1305,0.109,194,0.12,0.172
8934,2020-06-17,asian,80+,1019,0.155,468,0.2,0.172
8935,2020-06-17,asian,all,9424,0.083,766,0.151,0.157
8936,2020-06-17,black,0-17,124,0.015,0,0.0,0.054
8937,2020-06-17,black,18+,5074,0.048,484,0.095,0.061
8938,2020-06-17,black,18-34,1169,0.035,5,0.088,0.065
8939,2020-06-17,black,35-49,1117,0.039,20,0.078,0.059
8940,2020-06-17,black,50-64,1367,0.053,72,0.088,0.064
8941,2020-06-17,black,65-79,898,0.075,181,0.112,0.055
8942,2020-06-17,black,80+,523,0.08,206,0.088,0.048
8943,2020-06-17,black,all,5202,0.045,484,0.095,0.06
8944,2020-06-17,cdph-other,0-17,1516,0.186,0,0.0,0.0
8945,2020-06-17,cdph-other,18+,12324,0.116,39,0.008,0.0
8946,2020-06-17,cdph-other,18-34,4588,0.139,0,0.0,0.0
8947,2020-06-17,cdph-other,35-49,3525,0.122,0,0.0,0.0
8948,2020-06-17,cdph-other,50-64,2829,0.11,7,0.012,0.0
8949,2020-06-17,cdph-other,65-79,986,0.082,16,0.01,0.0
8950,2020-06-17,cdph-other,80+,396,0.06,16,0.007,0.0
8951,2020-06-17,cdph-other,all,13841,0.121,39,0.008,0.0
8952,2020-06-17,latino,0-17,5643,0.6930000000000001,0,0.0,0.479
8953,2020-06-17,latino,18+,59094,0.557,2056,0.405,0.363
8954,2020-06-17,latino,18-34,20794,0.631,39,0.684,0.45
8955,2020-06-17,latino,35-49,17576,0.61,187,0.733,0.415
8956,2020-06-17,latino,50-64,13972,0.541,494,0.605,0.322
8957,2020-06-17,latino,65-79,4853,0.405,695,0.43,0.218
8958,2020-06-17,latino,80+,1899,0.29,641,0.274,0.196
8959,2020-06-17,latino,all,64787,0.5660000000000001,2057,0.405,0.389
8960,2020-06-17,other,0-17,53,0.006,0,0.0,0.044
8961,2020-06-17,other,18+,982,0.009,50,0.01,0.022
8962,2020-06-17,other,18-34,299,0.009,2,0.035,0.032
8963,2020-06-17,other,35-49,267,0.009,4,0.016,0.021
8964,2020-06-17,other,50-64,248,0.01,8,0.01,0.017
8965,2020-06-17,other,65-79,104,0.009,12,0.007,0.015
8966,2020-06-17,other,80+,64,0.01,24,0.01,0.013
8967,2020-06-17,other,all,1035,0.009,50,0.01,0.027
8968,2020-06-17,white,0-17,597,0.073,0,0.0,0.292
8969,2020-06-17,white,18+,19466,0.183,1687,0.332,0.388
8970,2020-06-17,white,18-34,4094,0.124,7,0.123,0.302
8971,2020-06-17,white,35-49,3958,0.137,23,0.09,0.325
8972,2020-06-17,white,50-64,4935,0.191,156,0.191,0.43
8973,2020-06-17,white,65-79,3823,0.319,520,0.321,0.54
8974,2020-06-17,white,80+,2656,0.405,981,0.42,0.5720000000000001
8975,2020-06-17,white,all,20087,0.176,1687,0.332,0.366
8976,2020-06-15,asian,0-17,206,0.027,0,0.0,0.13
8977,2020-06-15,asian,18+,9089,0.087,757,0.151,0.165
8978,2020-06-15,asian,18-34,2003,0.062,4,0.071,0.151
8979,2020-06-15,asian,35-49,2341,0.083,21,0.084,0.179
8980,2020-06-15,asian,50-64,2448,0.096,78,0.097,0.167
8981,2020-06-15,asian,65-79,1287,0.109,191,0.12,0.172
8982,2020-06-15,asian,80+,1010,0.156,463,0.201,0.172
8983,2020-06-15,asian,all,9305,0.083,757,0.151,0.157
8984,2020-06-15,black,0-17,115,0.015,0,0.0,0.054
8985,2020-06-15,black,18+,5009,0.048,479,0.096,0.061
8986,2020-06-15,black,18-34,1150,0.036,5,0.089,0.065
8987,2020-06-15,black,35-49,1101,0.039,19,0.076,0.059
8988,2020-06-15,black,50-64,1347,0.053,72,0.089,0.064
8989,2020-06-15,black,65-79,892,0.076,179,0.112,0.055
8990,2020-06-15,black,80+,519,0.08,204,0.089,0.048
8991,2020-06-15,black,all,5128,0.046,479,0.096,0.06
8992,2020-06-15,cdph-other,0-17,1453,0.185,0,0.0,0.0
8993,2020-06-15,cdph-other,18+,11870,0.114,40,0.008,0.0
8994,2020-06-15,cdph-other,18-34,4386,0.137,0,0.0,0.0
8995,2020-06-15,cdph-other,35-49,3412,0.121,0,0.0,0.0
8996,2020-06-15,cdph-other,50-64,2743,0.108,10,0.012,0.0
8997,2020-06-15,cdph-other,65-79,950,0.081,16,0.01,0.0
8998,2020-06-15,cdph-other,80+,379,0.059,14,0.006,0.0
8999,2020-06-15,cdph-other,all,13325,0.119,40,0.008,0.0
9000,2020-06-15,latino,0-17,5446,0.6930000000000001,0,0.0,0.479
9001,2020-06-15,latino,18+,57708,0.556,2028,0.404,0.363
9002,2020-06-15,latino,18-34,20233,0.631,38,0.679,0.45
9003,2020-06-15,latino,35-49,17147,0.609,185,0.737,0.415
9004,2020-06-15,latino,50-64,13686,0.54,485,0.602,0.322
9005,2020-06-15,latino,65-79,4765,0.405,687,0.43,0.218
9006,2020-06-15,latino,80+,1877,0.29,633,0.275,0.196
9007,2020-06-15,latino,all,63202,0.5660000000000001,2029,0.405,0.389
9008,2020-06-15,other,0-17,50,0.006,0,0.0,0.044
9009,2020-06-15,other,18+,962,0.009,50,0.01,0.022
9010,2020-06-15,other,18-34,295,0.009,2,0.036,0.032
9011,2020-06-15,other,35-49,257,0.009,3,0.012,0.021
9012,2020-06-15,other,50-64,241,0.01,8,0.01,0.017
9013,2020-06-15,other,65-79,104,0.009,12,0.008,0.015
9014,2020-06-15,other,80+,65,0.01,25,0.011,0.013
9015,2020-06-15,other,all,1012,0.009,50,0.01,0.027
9016,2020-06-15,white,0-17,584,0.074,0,0.0,0.292
9017,2020-06-15,white,18+,19159,0.185,1660,0.331,0.388
9018,2020-06-15,white,18-34,4022,0.125,7,0.125,0.302
9019,2020-06-15,white,35-49,3895,0.138,23,0.092,0.325
9020,2020-06-15,white,50-64,4869,0.192,152,0.189,0.43
9021,2020-06-15,white,65-79,3756,0.32,513,0.321,0.54
9022,2020-06-15,white,80+,2617,0.405,965,0.419,0.5720000000000001
9023,2020-06-15,white,all,19766,0.177,1660,0.331,0.366
9024,2020-06-14,asian,0-17,200,0.028,0,0.0,0.13
9025,2020-06-14,asian,18+,8933,0.089,747,0.152,0.165
9026,2020-06-14,asian,18-34,1960,0.064,4,0.071,0.151
9027,2020-06-14,asian,35-49,2298,0.085,20,0.082,0.179
9028,2020-06-14,asian,50-64,2410,0.098,77,0.097,0.167
9029,2020-06-14,asian,65-79,1274,0.112,189,0.121,0.172
9030,2020-06-14,asian,80+,991,0.156,457,0.201,0.172
9031,2020-06-14,asian,all,9144,0.085,747,0.152,0.157
9032,2020-06-14,black,0-17,109,0.015,0,0.0,0.054
9033,2020-06-14,black,18+,4886,0.049,471,0.095,0.061
9034,2020-06-14,black,18-34,1113,0.036,5,0.089,0.065
9035,2020-06-14,black,35-49,1074,0.04,19,0.078,0.059
9036,2020-06-14,black,50-64,1316,0.054,72,0.091,0.064
9037,2020-06-14,black,65-79,874,0.077,178,0.113,0.055
9038,2020-06-14,black,80+,509,0.08,197,0.087,0.048
9039,2020-06-14,black,all,4999,0.047,471,0.095,0.06
9040,2020-06-14,cdph-other,0-17,1342,0.183,0,0.0,0.0
9041,2020-06-14,cdph-other,18+,11100,0.111,36,0.007,0.0
9042,2020-06-14,cdph-other,18-34,4101,0.134,0,0.0,0.0
9043,2020-06-14,cdph-other,35-49,3159,0.117,0,0.0,0.0
9044,2020-06-14,cdph-other,50-64,2577,0.105,7,0.009,0.0
9045,2020-06-14,cdph-other,65-79,893,0.078,15,0.01,0.0
9046,2020-06-14,cdph-other,80+,370,0.058,14,0.006,0.0
9047,2020-06-14,cdph-other,all,12444,0.116,36,0.007,0.0
9048,2020-06-14,latino,0-17,5063,0.6920000000000001,0,0.0,0.479
9049,2020-06-14,latino,18+,55266,0.554,1991,0.404,0.363
9050,2020-06-14,latino,18-34,19199,0.628,38,0.679,0.45
9051,2020-06-14,latino,35-49,16437,0.608,181,0.739,0.415
9052,2020-06-14,latino,50-64,13187,0.539,476,0.602,0.322
9053,2020-06-14,latino,65-79,4608,0.404,672,0.427,0.218
9054,2020-06-14,latino,80+,1835,0.29,624,0.275,0.196
9055,2020-06-14,latino,all,60377,0.5630000000000001,1992,0.404,0.389
9056,2020-06-14,other,0-17,49,0.006,0,0.0,0.044
9057,2020-06-14,other,18+,946,0.01,50,0.01,0.022
9058,2020-06-14,other,18-34,288,0.01,2,0.036,0.032
9059,2020-06-14,other,35-49,254,0.009,3,0.012,0.021
9060,2020-06-14,other,50-64,235,0.01,8,0.01,0.017
9061,2020-06-14,other,65-79,104,0.009,12,0.008,0.015
9062,2020-06-14,other,80+,65,0.01,25,0.011,0.013
9063,2020-06-14,other,all,995,0.009,50,0.01,0.027
9064,2020-06-14,white,0-17,555,0.076,0,0.0,0.292
9065,2020-06-14,white,18+,18662,0.187,1639,0.332,0.388
9066,2020-06-14,white,18-34,3890,0.127,7,0.125,0.302
9067,2020-06-14,white,35-49,3801,0.141,22,0.09,0.325
9068,2020-06-14,white,50-64,4739,0.194,151,0.191,0.43
9069,2020-06-14,white,65-79,3667,0.321,506,0.322,0.54
9070,2020-06-14,white,80+,2565,0.405,953,0.42,0.5720000000000001
9071,2020-06-14,white,all,19240,0.179,1639,0.332,0.366
9072,2020-06-13,asian,0-17,202,0.028,0,0.0,0.13
9073,2020-06-13,asian,18+,8880,0.09,745,0.152,0.165
9074,2020-06-13,asian,18-34,1951,0.065,4,0.073,0.151
9075,2020-06-13,asian,35-49,2279,0.085,20,0.082,0.179
9076,2020-06-13,asian,50-64,2399,0.099,77,0.098,0.167
9077,2020-06-13,asian,65-79,1262,0.111,188,0.12,0.172
9078,2020-06-13,asian,80+,989,0.157,456,0.201,0.172
9079,2020-06-13,asian,all,9093,0.086,745,0.152,0.157
9080,2020-06-13,black,0-17,104,0.015,0,0.0,0.054
9081,2020-06-13,black,18+,4858,0.049,470,0.096,0.061
9082,2020-06-13,black,18-34,1103,0.037,5,0.091,0.065
9083,2020-06-13,black,35-49,1067,0.04,19,0.078,0.059
9084,2020-06-13,black,50-64,1308,0.054,72,0.092,0.064
9085,2020-06-13,black,65-79,872,0.077,177,0.113,0.055
9086,2020-06-13,black,80+,508,0.081,197,0.087,0.048
9087,2020-06-13,black,all,4966,0.047,470,0.096,0.06
9088,2020-06-13,cdph-other,0-17,1284,0.18,0,0.0,0.0
9089,2020-06-13,cdph-other,18+,10695,0.109,35,0.007,0.0
9090,2020-06-13,cdph-other,18-34,3918,0.13,0,0.0,0.0
9091,2020-06-13,cdph-other,35-49,3055,0.115,0,0.0,0.0
