Time,wht_git_case_count_cum,wht_git_case_pct_cum,wht_git_death_count_cum,wht_git_death_pct_cum,wht_calgov_case_count_cum,wht_calgov_case_pct_cum,wht_calgov_death_count_cum,wht_calgov_death_pct_cum,wht_calgov_case_count_daily,wht_calgov_case_count_daily_wkave,wht_calgov_case_pctchange_daily_wkave,wht_death_pctof_racepop,blk_git_case_count_cum,blk_git_case_pct_cum,blk_git_death_count_cum,blk_git_death_pct_cum,blk_calgov_case_count_cum,blk_calgov_case_pct_cum,blk_calgov_death_count_cum,blk_calgov_death_pct_cum,blk_calgov_case_count_daily,blk_calgov_case_count_daily_wkave,blk_calgov_case_pctchange_daily_wkave,blk_death_pctof_racepop,ltn_git_case_count_cum,ltn_git_case_pct_cum,ltn_git_death_count_cum,ltn_git_death_pct_cum,ltn_calgov_case_count_cum,ltn_calgov_case_pct_cum,ltn_calgov_death_count_cum,ltn_calgov_death_pct_cum,ltn_calgov_case_count_daily,ltn_calgov_case_count_daily_wkave,ltn_calgov_case_pctchange_daily_wkave,ltn_death_pctof_racepop,asn_git_case_count_cum,asn_git_case_pct_cum,asn_git_death_count_cum,asn_git_death_pct_cum,asn_calgov_case_count_cum,asn_calgov_case_pct_cum,asn_calgov_death_count_cum,asn_calgov_death_pct_cum,asn_calgov_case_count_daily,asn_calgov_case_count_daily_wkave,asn_calgov_case_pctchange_daily_wkave,asn_death_pctof_racepop,ntv_git_case_count_cum,ntv_git_case_pct_cum,ntv_git_death_count_cum,ntv_git_death_pct_cum,ntv_calgov_case_count_cum,ntv_calgov_case_pct_cum,ntv_calgov_death_count_cum,ntv_calgov_death_pct_cum,ntv_calgov_case_count_daily,ntv_calgov_case_count_daily_wkave,ntv_calgov_case_pctchange_daily_wkave,ntv_death_pctof_racepop,mlt_git_case_count_cum,mlt_git_case_pct_cum,mlt_git_death_count_cum,mlt_git_death_pct_cum,mlt_calgov_case_count_cum,mlt_calgov_case_pct_cum,mlt_calgov_death_count_cum,mlt_calgov_death_pct_cum,mlt_calgov_case_count_daily,mlt_calgov_case_count_daily_wkave,mlt_calgov_case_pctchange_daily_wkave,mlt_death_pctof_racepop,pcf_git_case_count_cum,pcf_git_case_pct_cum,pcf_git_death_count_cum,pcf_git_death_pct_cum,pcf_calgov_case_count_cum,pcf_calgov_case_pct_cum,pcf_calgov_death_count_cum,pcf_calgov_death_pct_cum,pcf_calgov_case_count_daily,pcf_calgov_case_count_daily_wkave,pcf_calgov_case_pctchange_daily_wkave,pcf_death_pctof_racepop,aks_npi_onset,aks_npi_description,haug_npi_type,haug_npi_type_sub,haug_npi_type_subsub,haug_npi_any_onset,alldta_npi_any_onset
03-Jun-2021,602132,0.366,19186,0.313,602531,20.3,19228,31.4,399,260.857142857143,0.246553443678077,2.77931003593529e-05,127164,0.06,3897,0.064,127264,4.3,3904,6.4,100,85.1428571428571,-0.433045455290337,4.60407488251552e-05,1670273,0.389,28468,0.465,1670854,56.2,28498,46.5,581,461,-1.61715519104984,3.73036534080964e-05,221764,0.157,7724,0.126,205303,6.9,7411,12.1,66,53.8571428571429,-0.423862473247881,1.14054425735102e-05,NaN,NaN,NaN,NaN,10105,0.3,222,0.4,4,4.42857142857143,0.138150338480817,2.68342915411604e-05,NaN,NaN,NaN,NaN,51342,1.7,888,1.4,58,42.2857142857143,0.218088780652586,4.73812466659532e-05,NaN,NaN,NaN,NaN,16536,0.6,322,0.5,9,8.28571428571428,-0.202236866494896,6.34490926779747e-05,NaN,,,,"",NaN,0
04-Jun-2021,602132,0.366,19186,0.313,602887,20.3,19248,31.4,356,255.571428571429,-0.0204709776461938,2.47978539547109e-05,127164,0.06,3897,0.064,127403,4.3,3907,6.4,139,84.2857142857143,-0.0101181301655844,6.39966408669657e-05,1670273,0.389,28468,0.465,1671457,56.2,28512,46.5,603,430.285714285714,-0.0689486031321778,3.87161841739796e-05,221764,0.157,7724,0.126,205381,6.9,7423,12.1,78,53.1428571428571,-0.0133513331748643,1.34791594050576e-05,NaN,NaN,NaN,NaN,10111,0.3,222,0.4,6,4.14285714285714,-0.0666913744986724,4.02514373117407e-05,NaN,NaN,NaN,NaN,51390,1.7,894,1.5,48,35.2857142857143,-0.180971117696083,3.92120662063061e-05,NaN,NaN,NaN,NaN,16542,0.6,322,0.5,6,8.14285714285714,-0.0173917427118693,4.22993951186498e-05,NaN,,,,"",NaN,0
05-Jun-2021,602132,0.366,19186,0.313,603067,20.3,19284,31.3,180,229.714285714286,-0.106665633769808,1.25382407636179e-05,127164,0.06,3897,0.064,127542,4.3,3916,6.4,139,88,0.0431244266337547,6.39966408669657e-05,1670273,0.389,28468,0.465,1672385,56.2,28624,46.5,928,470.428571428571,0.0891946934565802,5.95831159427083e-05,221764,0.157,7724,0.126,205449,6.9,7471,12.1,68,51.4285714285714,-0.0327898228229908,1.17510620454348e-05,NaN,NaN,NaN,NaN,10108,0.3,220,0.4,0,3.57142857142857,-0.148420005118273,0,NaN,NaN,NaN,NaN,51357,1.7,886,1.4,0,29.4285714285714,-0.181512167838396,0,NaN,NaN,NaN,NaN,16550,0.6,322,0.5,8,7.28571428571428,-0.111225635110225,5.63991934915331e-05,NaN,,,,"",NaN,0
06-Jun-2021,602132,0.366,19186,0.313,603314,20.3,19286,31.3,247,239.428571428571,0.0414188313031163,1.7205252603409e-05,127164,0.06,3897,0.064,127623,4.3,3918,6.4,81,92.2857142857143,0.0475525402490815,3.72930065483757e-05,1670273,0.389,28468,0.465,1672817,56.2,28623,46.5,432,462.571428571429,-0.0168431481387836,2.77369677664332e-05,221764,0.157,7724,0.126,205509,6.9,7471,12.1,60,54.7142857142857,0.0619309577304907,1.03685841577366e-05,NaN,NaN,NaN,NaN,10120,0.3,220,0.4,12,4.85714285714286,0.307484699747961,8.05028746234813e-05,NaN,NaN,NaN,NaN,51415,1.7,888,1.4,58,28.8571428571429,-0.0196084713883766,4.73812466659532e-05,NaN,NaN,NaN,NaN,16559,0.6,322,0.5,9,7.42857142857143,0.0194180858571018,6.34490926779747e-05,NaN,,,,"",NaN,0
07-Jun-2021,602132,0.366,19186,0.313,603535,20.3,19287,31.3,221,258.714285714286,0.0774691768413858,1.53941733819975e-05,127164,0.06,3897,0.064,127698,4.3,3920,6.4,75,98.5714285714286,0.0658920938087038,3.45305616188664e-05,1670273,0.389,28468,0.465,1673013,56.2,28625,46.5,196,464,0.00308356704398793,1.2584365005141e-05,221764,0.157,7724,0.126,205564,6.9,7471,12.1,55,58.7142857142857,0.0705582253155885,9.5045354779252e-06,NaN,NaN,NaN,NaN,10124,0.3,220,0.4,4,5.42857142857143,0.111225635110224,2.68342915411604e-05,NaN,NaN,NaN,NaN,51429,1.7,888,1.4,14,28.4285714285714,-0.0149628726767124,1.1436852643506e-05,NaN,NaN,NaN,NaN,16562,0.6,322,0.5,3,6.42857142857143,-0.144581228811108,2.11496975593249e-05,NaN,,,,"",NaN,0
08-Jun-2021,602132,0.366,19186,0.313,603792,20.3,19296,31.3,257,276.428571428571,0.0662281475804685,1.79018215347211e-05,127164,0.06,3897,0.064,127787,4.3,3926,6.4,89,104.142857142857,0.0549821344173527,4.09762664543881e-05,1670273,0.389,28468,0.465,1673290,56.2,28635,46.5,277,474,0.0213227694688207,1.77850464613472e-05,221764,0.157,7724,0.126,205621,6.9,7470,12.1,57,61.1428571428571,0.0405299810855615,9.85015494984975e-06,NaN,NaN,NaN,NaN,10136,0.3,220,0.4,12,6.57142857142857,0.191055236762709,8.05028746234813e-05,NaN,NaN,NaN,NaN,51433,1.7,888,1.4,4,26.8571428571429,-0.056862861894543,3.26767218385884e-06,NaN,NaN,NaN,NaN,16569,0.6,323,0.5,7,6.71428571428571,0.0434851119397388,4.93492943050914e-05,NaN,,,,"",NaN,0
09-Jun-2021,604077,0.366,19317,0.313,604077,20.3,19317,31.3,285,277.857142857143,0.00515465058866482,1.9852214542395e-05,127863,0.06,3930,0.064,127863,4.3,3930,6.4,76,99.8571428571428,-0.0420229897748481,3.49909691071179e-05,1673777,0.389,28638,0.465,1673777,56.2,28638,46.5,487,500.571428571428,0.0545429813058922,3.12682946811411e-05,222264,0.157,7796,0.126,205685,6.9,7471,12.1,64,64,0.0456700368331884,1.10598231015857e-05,NaN,NaN,NaN,NaN,10143,0.3,220,0.4,7,6.42857142857143,-0.0219789067187752,4.69600101970308e-05,NaN,NaN,NaN,NaN,51482,1.7,888,1.4,49,33,0.205975747691844,4.00289842522708e-05,NaN,NaN,NaN,NaN,16579,0.6,325,0.5,10,7.42857142857143,0.101096116871369,7.04989918644163e-05,NaN,,,,"",NaN,0
10-Jun-2021,604077,0.366,19317,0.313,604411,20.3,19333,31.3,334,268.571428571429,-0.0339902002285521,2.32654023058243e-05,127863,0.06,3930,0.064,127957,4.3,3931,6.4,94,99,-0.00862074304390692,4.32783038956459e-05,1673777,0.389,28638,0.465,1674432,56.2,28662,46.5,655,511.142857142857,0.0208988120123825,4.20548932569762e-05,222264,0.157,7796,0.126,205770,6.9,7474,12.1,85,66.7142857142857,0.0415360252539125,1.46888275567935e-05,NaN,NaN,NaN,NaN,10146,0.3,221,0.4,3,6.28571428571429,-0.0224728558520586,2.01257186558703e-05,NaN,NaN,NaN,NaN,51536,1.7,893,1.4,54,32.4285714285714,-0.0174676930403908,4.41135744820944e-05,NaN,NaN,NaN,NaN,16586,0.6,326,0.5,7,7.14285714285714,-0.0392207131532814,4.93492943050914e-05,NaN,,,,"",NaN,0
11-Jun-2021,604077,0.366,19317,0.313,604714,20.3,19284,31.3,303,261,-0.028596499445988,2.11060386187567e-05,127863,0.06,3930,0.064,128051,4.3,3933,6.4,94,92.5714285714286,-0.0671393028376279,4.32783038956459e-05,1673777,0.389,28638,0.465,1674989,56.2,28662,46.5,557,504.571428571428,-0.0129397023448137,3.57627107544057e-05,222264,0.157,7796,0.126,205855,6.9,7458,12.1,85,67.7142857142857,0.0148780640261794,1.46888275567935e-05,NaN,NaN,NaN,NaN,10159,0.3,224,0.4,13,7.28571428571429,0.147635998806065,8.72114475087715e-05,NaN,NaN,NaN,NaN,51589,1.7,894,1.5,53,33.1428571428571,0.021787354184907,4.32966564361297e-05,NaN,NaN,NaN,NaN,16592,0.6,328,0.5,6,7.14285714285714,-2.22044604925031e-16,4.22993951186498e-05,NaN,,,,"",NaN,0
12-Jun-2021,604077,0.366,19317,0.313,604991,20.3,19280,31.3,277,274.857142857143,0.0517310748476447,1.92949593973453e-05,127863,0.06,3930,0.064,128174,4.3,3936,6.4,123,90.2857142857143,-0.0250013022054176,5.66301210549409e-05,1673777,0.389,28638,0.465,1675465,56.2,28668,46.5,476,440,-0.136934685756231,3.05620292981995e-05,222264,0.157,7796,0.126,205920,6.9,7458,12.1,65,67.2857142857143,-0.0063492276786592,1.1232632837548e-05,NaN,NaN,NaN,NaN,10164,0.3,223,0.4,5,8,0.0935260580108233,3.35428644264506e-05,NaN,NaN,NaN,NaN,51626,1.7,895,1.5,37,38.4285714285714,0.147974007935529,3.02259677006943e-05,NaN,NaN,NaN,NaN,16599,0.6,328,0.5,7,7,-0.0202027073175193,4.93492943050914e-05,NaN,,,,"",NaN,0
13-Jun-2021,604077,0.366,19317,0.313,605226,20.3,19285,31.3,235,273.142857142857,-0.00625653761430556,1.63693698858344e-05,127863,0.06,3930,0.064,128250,4.3,3936,6.4,76,89.5714285714286,-0.00794285351393675,3.49909691071179e-05,1673777,0.389,28638,0.465,1675924,56.2,28664,46.5,459,443.857142857143,0.00872803342542738,2.94705282518352e-05,222264,0.157,7796,0.126,205985,6.9,7453,12.1,65,68,0.0105597602150027,1.1232632837548e-05,NaN,NaN,NaN,NaN,10168,0.3,223,0.4,4,6.85714285714286,-0.154150679827258,2.68342915411604e-05,NaN,NaN,NaN,NaN,51667,1.7,895,1.5,41,36,-0.0652822920904157,3.34936398845531e-05,NaN,NaN,NaN,NaN,16612,0.6,329,0.5,13,7.57142857142857,0.0784716154414953,9.16486894237412e-05,NaN,,,,"",NaN,0
14-Jun-2021,604077,0.366,19317,0.313,605392,20.3,19290,31.3,166,265.285714285714,-0.0291875322586401,1.15630442597809e-05,127863,0.06,3930,0.064,128288,4.3,3938,6.4,38,84.2857142857143,-0.0608240037331553,1.7495484553559e-05,1673777,0.389,28638,0.465,1676131,56.2,28669,46.5,207,445.428571428571,0.00353414022467469,1.32906303880826e-05,222264,0.157,7796,0.126,206018,6.9,7453,12.1,33,64.8571428571428,-0.0473206561900721,5.70272128675512e-06,NaN,NaN,NaN,NaN,10174,0.3,224,0.4,6,7.14285714285714,0.040821994520255,4.02514373117407e-05,NaN,NaN,NaN,NaN,51671,1.7,895,1.5,4,34.5714285714286,-0.0404913613547371,3.26767218385884e-06,NaN,NaN,NaN,NaN,16612,0.6,329,0.5,0,7.14285714285714,-0.0582689081239758,0,NaN,,,,"",NaN,0
15-Jun-2021,604077,0.366,19317,0.313,605654,20.3,19268,31.3,262,266,0.00268889648430637,1.82501060003771e-05,127863,0.06,3930,0.064,128389,4.3,3944,6.4,101,86,0.0201349084090552,4.65011563134067e-05,1673777,0.389,28638,0.465,1676468,56.2,28731,46.6,337,454,0.0190602974789398,2.1637403095574e-05,222264,0.157,7796,0.126,206079,6.9,7463,12.1,61,65.4285714285714,0.00877198607283702,1.05413938936989e-05,NaN,NaN,NaN,NaN,10180,0.3,224,0.4,6,6.28571428571428,-0.127833371509885,4.02514373117407e-05,NaN,NaN,NaN,NaN,51676,1.7,894,1.5,5,34.7142857142857,0.00412371718386195,4.08459022982355e-06,NaN,NaN,NaN,NaN,16616,0.6,329,0.5,4,6.71428571428571,-0.0618754037180875,2.81995967457665e-05,NaN,,,,"",NaN,0
16-Jun-2021,605922,0.366,19280,0.313,605922,20.3,19280,31.3,268,263.571428571429,-0.00917190136238499,1.86680473591644e-05,128462,0.06,3944,0.064,128462,4.3,3944,6.4,73,85.5714285714286,-0.00499584719337154,3.36097466423633e-05,1676915,0.389,28742,0.466,1676915,56.2,28742,46.6,447,448.285714285714,-0.0126664138036841,2.87000569249899e-05,222771,0.157,7800,0.126,206145,6.9,7470,12.1,66,65.7142857142857,0.00435730536895562,1.14054425735102e-05,NaN,NaN,NaN,NaN,10194,0.3,225,0.4,14,7.28571428571428,0.147635998806064,9.39200203940616e-05,NaN,NaN,NaN,NaN,51717,1.7,898,1.5,41,33.5714285714286,-0.0334759291963893,3.34936398845531e-05,NaN,NaN,NaN,NaN,16626,0.6,330,0.5,10,6.71428571428571,0,7.04989918644163e-05,NaN,,,,"",NaN,0
17-Jun-2021,605922,0.366,19280,0.313,606337,20.3,19299,31.3,415,275.142857142857,0.0429660358834436,2.89076106494523e-05,128462,0.06,3944,0.064,128541,4.3,3948,6.4,79,83.4285714285714,-0.0253606152872221,3.63721915718726e-05,1676915,0.389,28742,0.466,1677559,56.2,28762,46.6,644,446.714285714286,-0.0035115758351365,4.13486278740346e-05,222771,0.157,7800,0.126,206219,6.9,7472,12.1,74,64.1428571428571,-0.0242036017408864,1.27879204612084e-05,NaN,NaN,NaN,NaN,10207,0.3,225,0.4,13,8.71428571428571,0.179048231448986,8.72114475087715e-05,NaN,NaN,NaN,NaN,51778,1.7,904,1.5,61,34.5714285714286,0.0293522120125278,4.98320008038474e-05,NaN,NaN,NaN,NaN,16630,0.6,330,0.5,4,6.28571428571428,-0.0659579677917974,2.81995967457665e-05,NaN,,,,"",NaN,0
18-Jun-2021,605922,0.366,19280,0.313,606713,20.3,19315,31.3,376,285.571428571429,0.0372017421423294,2.61909918173351e-05,128462,0.06,3944,0.064,128678,4.3,3949,6.4,137,89.5714285714286,0.0710455578046938,6.30758258904626e-05,1676915,0.389,28742,0.466,1678222,56.2,28765,46.6,663,461.857142857143,0.0333364202675916,4.25685408082064e-05,222771,0.157,7800,0.126,206288,6.9,7476,12.1,69,61.8571428571429,-0.0362851597397649,1.19238717813971e-05,NaN,NaN,NaN,NaN,10217,0.3,225,0.4,10,8.28571428571428,-0.0504308536268918,6.70857288529011e-05,NaN,NaN,NaN,NaN,51829,1.7,908,1.5,51,34.2857142857143,-0.00829880281469553,4.16628203442003e-05,NaN,NaN,NaN,NaN,16636,0.6,332,0.5,6,6.28571428571428,-2.22044604925031e-16,4.22993951186498e-05,NaN,,,,"",NaN,0
19-Jun-2021,605922,0.366,19280,0.313,607019,20.3,19339,31.3,306,289.714285714286,0.0144030302106728,2.13150092981504e-05,128462,0.06,3944,0.064,128792,4.3,3953,6.4,114,88.2857142857143,-0.0144580831752306,5.24864536606769e-05,1676915,0.389,28742,0.466,1678793,56.2,28772,46.6,571,475.428571428571,0.0289610242156666,3.66615939690586e-05,222771,0.157,7800,0.126,206348,6.9,7477,12.1,60,61.1428571428571,-0.0116145324206931,1.03685841577366e-05,NaN,NaN,NaN,NaN,10227,0.3,225,0.4,10,9,0.0826917158451135,6.70857288529011e-05,NaN,NaN,NaN,NaN,51859,1.7,907,1.5,30,33.2857142857143,-0.0296004697762906,2.45075413789413e-05,NaN,NaN,NaN,NaN,16639,0.6,333,0.5,3,5.71428571428571,-0.0953101798043248,2.11496975593249e-05,NaN,,,,"",NaN,0
20-Jun-2021,605922,0.366,19280,0.313,607299,20.3,19357,31.3,280,296.142857142857,0.021946747724706,1.95039300767389e-05,128462,0.06,3944,0.064,128892,4.3,3954,6.4,100,91.7142857142857,0.0380998462322708,4.60407488251552e-05,1676915,0.389,28742,0.466,1679318,56.2,28773,46.5,525,484.857142857143,0.0196376438530725,3.37081205494847e-05,222771,0.157,7800,0.126,206415,6.9,7480,12.1,67,61.4285714285714,0.00466201310581127,1.15782523094725e-05,NaN,NaN,NaN,NaN,10230,0.3,225,0.4,3,8.85714285714286,-0.0160003413464413,2.01257186558703e-05,NaN,NaN,NaN,NaN,51915,1.7,910,1.5,56,35.4285714285714,0.0623902925992819,4.57474105740238e-05,NaN,NaN,NaN,NaN,16645,0.6,333,0.5,6,4.71428571428571,-0.192371892647456,4.22993951186498e-05,NaN,,,,"",NaN,0
21-Jun-2021,605922,0.366,19280,0.313,607494,20.3,19359,31.3,195,300.285714285714,0.0138924390011175,1.3583094160586e-05,128462,0.06,3944,0.064,128955,4.3,3956,6.4,63,95.2857142857143,0.0382017422256622,2.90056717598478e-05,1676915,0.389,28742,0.466,1679553,56.2,28775,46.5,235,488.857142857143,0.00821600865796679,1.50883968173884e-05,222771,0.157,7800,0.126,206455,6.9,7480,12.1,40,62.4285714285714,0.0161479864079821,6.91238943849105e-06,NaN,NaN,NaN,NaN,10229,0.3,224,0.4,0,8,-0.101782694309942,0,NaN,NaN,NaN,NaN,51938,1.7,913,1.5,23,38.1428571428571,0.0738199122352672,1.87891150571883e-05,NaN,NaN,NaN,NaN,16650,0.6,333,0.5,5,5.42857142857143,0.141078598259906,3.52494959322082e-05,NaN,,,,"",NaN,0
22-Jun-2021,605922,0.366,19280,0.313,607674,20.3,19358,31.3,180,288.571428571429,-0.0397917610416458,1.25382407636179e-05,128462,0.06,3944,0.064,129045,4.3,3963,6.4,90,93.7142857142857,-0.0166292569715338,4.14366739426397e-05,1676915,0.389,28742,0.466,1679870,56.2,28808,46.6,317,486,-0.00586168149633171,2.03532842174984e-05,222771,0.157,7800,0.126,206516,6.9,7483,12.1,61,62.4285714285714,0,1.05413938936989e-05,NaN,NaN,NaN,NaN,10228,0.3,224,0.4,0,7.14285714285714,-0.113328685307003,0,NaN,NaN,NaN,NaN,51952,1.7,914,1.5,14,39.4285714285714,0.0331522073169004,1.1436852643506e-05,NaN,NaN,NaN,NaN,16658,0.6,333,0.5,8,6,0.100083458556983,5.63991934915331e-05,NaN,,,,"",NaN,0
23-Jun-2021,608034,0.366,19395,0.313,608034,20.3,19395,31.3,360,301.714285714286,0.0445378544309012,2.50764815272357e-05,129175,0.06,3968,0.064,129175,4.3,3968,6.4,130,101.857142857143,0.0833206314702064,5.98529734727017e-05,1680558,0.389,28829,0.465,1680558,56.2,28829,46.5,688,520.428571428571,0.0684440240527566,4.4173689405801e-05,223261,0.157,7823,0.126,206591,6.9,7490,12.1,75,63.7142857142857,0.0203857569244743,1.29607301971707e-05,NaN,NaN,NaN,NaN,10229,0.3,227,0.4,1,5.28571428571429,-0.301105092783922,6.70857288529011e-06,NaN,NaN,NaN,NaN,52014,1.7,919,1.5,62,42.4285714285714,0.0733312730855498,5.06489188498121e-05,NaN,NaN,NaN,NaN,16670,0.6,333,0.5,12,6.28571428571429,0.0465200156348928,8.45987902372996e-05,NaN,,,,"",NaN,0
24-Jun-2021,608034,0.366,19395,0.313,608643,20.3,19418,31.3,609,329.428571428571,0.0878790560028522,4.24210479169071e-05,129175,0.06,3968,0.064,129361,4.3,3971,6.4,186,117.142857142857,0.139822919844003,8.56357928147887e-05,1680558,0.389,28829,0.465,1681842,56.2,28859,46.5,1284,611.857142857143,0.161846180606807,8.24404319724541e-05,223261,0.157,7823,0.126,206724,6.9,7494,12.1,133,72.1428571428571,0.124239477255296,2.29836948829828e-05,NaN,NaN,NaN,NaN,10240,0.3,227,0.4,11,5,-0.0555698511548108,7.37943017381912e-05,NaN,NaN,NaN,NaN,52130,1.7,919,1.5,116,50.2857142857143,0.169899036795397,9.47624933319065e-05,NaN,NaN,NaN,NaN,16687,0.6,334,0.5,17,8.14285714285714,0.258861633916289,0.000119848286169508,NaN,,,,"",NaN,0
25-Jun-2021,608034,0.366,19395,0.313,608974,20.3,19433,31.3,331,323,-0.0197072285510345,2.30564316264306e-05,129175,0.06,3968,0.064,129527,4.3,3977,6.4,166,121.285714285714,0.0347548460530485,7.64276430497576e-05,1680558,0.389,28829,0.465,1682336,56.2,28886,46.5,494,587.714285714286,-0.0402579074024683,3.17177362884675e-05,223261,0.157,7823,0.126,206787,6.9,7494,12.1,63,71.2857142857143,-0.0119523335238414,1.08870133656234e-05,NaN,NaN,NaN,NaN,10247,0.3,227,0.4,7,4.57142857142857,-0.0896121586896872,4.69600101970308e-05,NaN,NaN,NaN,NaN,52118,1.7,921,1.5,0,43,-0.156520910849221,0,NaN,NaN,NaN,NaN,16697,0.6,334,0.5,10,8.71428571428571,0.0678225963387611,7.04989918644163e-05,NaN,,,,"",NaN,0
26-Jun-2021,608034,0.366,19395,0.313,609665,20.3,19465,31.3,691,378,0.157241872396932,4.81329131536664e-05,129175,0.06,3968,0.064,129743,4.3,3978,6.4,216,135.857142857143,0.113454876234043,9.94480174623352e-05,1680558,0.389,28829,0.465,1683833,56.2,28889,46.5,1497,720,0.203010290852512,9.61162980239594e-05,223261,0.157,7823,0.126,206915,6.9,7498,12.1,128,81,0.127753207976234,2.21196462031714e-05,NaN,NaN,NaN,NaN,10271,0.3,227,0.4,24,6.57142857142857,0.362905493689369,0.000161005749246963,NaN,NaN,NaN,NaN,52296,1.7,924,1.5,178,64.1428571428571,0.399912622993379,0.000145411412181719,NaN,NaN,NaN,NaN,16717,0.6,334,0.5,20,11.1428571428571,0.24583496251628,0.000140997983728833,NaN,,,,"",NaN,0
27-Jun-2021,608034,0.366,19395,0.313,609993,20.3,19477,31.4,328,384.857142857143,0.0179780122954076,2.2847460947037e-05,129175,0.06,3968,0.064,129867,4.3,3977,6.4,124,139.285714285714,0.024923408452457,5.70905285431924e-05,1680558,0.389,28829,0.465,1684388,56.2,28872,46.5,555,724.285714285714,0.00593473551981383,3.56342988665982e-05,223261,0.157,7823,0.126,206975,6.9,7496,12.1,60,80,-0.0124225199985579,1.03685841577366e-05,NaN,NaN,NaN,NaN,10282,0.3,227,0.4,11,7.71428571428571,0.160342650075179,7.37943017381912e-05,NaN,NaN,NaN,NaN,52353,1.7,934,1.5,57,64.2857142857143,0.00222469502211098,4.65643286199885e-05,NaN,NaN,NaN,NaN,16727,0.6,334,0.5,10,11.7142857142857,0.0500104205746617,7.04989918644163e-05,NaN,,,,"",NaN,0
28-Jun-2021,608034,0.366,19395,0.313,610159,20.3,19480,31.4,166,380.714285714286,-0.0108230203703643,1.15630442597809e-05,129175,0.06,3968,0.064,129952,4.3,3977,6.4,85,142.428571428571,0.0223132989639909,3.91346365013819e-05,1680558,0.389,28829,0.465,1684601,56.2,28873,46.5,213,721.142857142857,-0.00434869236417956,1.36758660515052e-05,223261,0.157,7823,0.126,207030,6.9,7496,12.1,55,82.1428571428572,0.026433257068156,9.5045354779252e-06,NaN,NaN,NaN,NaN,10287,0.3,227,0.4,5,8.42857142857143,0.0885533973414447,3.35428644264506e-05,NaN,NaN,NaN,NaN,52360,1.7,934,1.5,7,62,-0.0362030486639604,5.71842632175298e-06,NaN,NaN,NaN,NaN,16734,0.6,334,0.5,7,12,0.02409755157906,4.93492943050914e-05,NaN,,,,"",NaN,0
29-Jun-2021,608034,0.366,19395,0.313,609482,20.3,19472,31.3,0,355,-0.0699313980692153,0,129175,0.06,3968,0.064,129902,4.3,3982,6.4,0,129.571428571429,-0.094608319846702,0,1680558,0.389,28829,0.465,1682965,56.2,28908,46.5,0,675.857142857143,-0.0648555285899013,0,223261,0.157,7823,0.126,206574,6.9,7492,12.1,0,73.4285714285714,-0.112146775342185,0,NaN,NaN,NaN,NaN,10275,0.3,228,0.4,0,8.42857142857143,0,0,NaN,NaN,NaN,NaN,52285,1.7,934,1.5,0,60,-0.0327898228229913,0,NaN,NaN,NaN,NaN,16718,0.6,335,0.5,0,10.8571428571429,-0.100083458556982,0,NaN,,,,"",NaN,0
30-Jun-2021,609941,0.366,19502,0.313,609941,20.3,19502,31.3,459,369.142857142857,0.0390659263717632,3.19725139472256e-05,130078,0.06,3982,0.064,130078,4.3,3982,6.4,176,136.142857142857,0.0494724535390665,8.10317179322731e-05,1683774,0.389,28937,0.465,1683774,56.2,28937,46.5,809,693.142857142857,0.0252543944327934,5.19426086181584e-05,223394,0.157,7829,0.125,206669,6.9,7493,12,95,76.2857142857143,0.0381725735050296,1.64169249164162e-05,NaN,NaN,NaN,NaN,10282,0.3,229,0.4,7,9.28571428571428,0.096849825989918,4.69600101970308e-05,NaN,NaN,NaN,NaN,52343,1.7,936,1.5,58,59.4285714285714,-0.00956945101615059,4.73812466659532e-05,NaN,NaN,NaN,NaN,16725,0.6,336,0.5,7,10.1428571428571,-0.0680534632450156,4.93492943050914e-05,NaN,,,,"",NaN,0
01-Jul-2021,609941,0.366,19502,0.313,610413,20.3,19521,31.4,472,349.571428571429,-0.0544758014598203,3.28780535579313e-05,130078,0.06,3982,0.064,130297,4.3,3985,6.4,219,140.857142857143,0.0340414509484326,0.00010082923992709,1683774,0.389,28937,0.465,1684515,56.2,28948,46.5,741,615.571428571429,-0.118685132448103,4.75766044327013e-05,223394,0.157,7829,0.125,206778,6.9,7494,12,109,72.8571428571428,-0.0459851132418239,1.88362612198881e-05,NaN,NaN,NaN,NaN,10291,0.3,229,0.4,9,9,-0.0312525435041042,6.0377155967611e-05,NaN,NaN,NaN,NaN,52394,1.7,939,1.5,51,50.1428571428571,-0.169899036795397,4.16628203442003e-05,NaN,NaN,NaN,NaN,16747,0.6,337,0.5,22,10.8571428571429,0.0680534632450156,0.000155097782101716,NaN,,,,"",NaN,0
02-Jul-2021,609941,0.366,19502,0.313,610413,20.3,19521,31.4,0,302.285714285714,-0.145335270464482,0,130078,0.06,3982,0.064,130297,4.3,3985,6.4,0,117.142857142857,-0.184352014344336,0,1683774,0.389,28937,0.465,1684515,56.2,28948,46.5,0,545,-0.12176519389728,0,223394,0.157,7829,0.125,206778,6.9,7494,12,0,63.8571428571428,-0.131852131104802,0,NaN,NaN,NaN,NaN,10291,0.3,229,0.4,0,8,-0.117783035656384,0,NaN,NaN,NaN,NaN,52394,1.7,939,1.5,0,50.1428571428571,0,0,NaN,NaN,NaN,NaN,16747,0.6,337,0.5,0,9.42857142857143,-0.141078598259905,0,NaN,,,,"",NaN,0
