"Time","wht_git_case_count_cum","wht_git_case_pct_cum","wht_git_death_count_cum","wht_git_death_pct_cum","wht_calgov_case_count_cum","wht_calgov_case_pct_cum","wht_calgov_death_count_cum","wht_calgov_death_pct_cum","wht_calgov_case_count_daily","wht_calgov_case_count_daily_wkave","wht_calgov_case_pctchange_daily_wkave","blk_git_case_count_cum","blk_git_case_pct_cum","blk_git_death_count_cum","blk_git_death_pct_cum","blk_calgov_case_count_cum","blk_calgov_case_pct_cum","blk_calgov_death_count_cum","blk_calgov_death_pct_cum","blk_calgov_case_count_daily","blk_calgov_case_count_daily_wkave","blk_calgov_case_pctchange_daily_wkave","ltn_git_case_count_cum","ltn_git_case_pct_cum","ltn_git_death_count_cum","ltn_git_death_pct_cum","ltn_calgov_case_count_cum","ltn_calgov_case_pct_cum","ltn_calgov_death_count_cum","ltn_calgov_death_pct_cum","ltn_calgov_case_count_daily","ltn_calgov_case_count_daily_wkave","ltn_calgov_case_pctchange_daily_wkave","asn_git_case_count_cum","asn_git_case_pct_cum","asn_git_death_count_cum","asn_git_death_pct_cum","asn_calgov_case_count_cum","asn_calgov_case_pct_cum","asn_calgov_death_count_cum","asn_calgov_death_pct_cum","asn_calgov_case_count_daily","asn_calgov_case_count_daily_wkave","asn_calgov_case_pctchange_daily_wkave","ntv_git_case_count_cum","ntv_git_case_pct_cum","ntv_git_death_count_cum","ntv_git_death_pct_cum","ntv_calgov_case_count_cum","ntv_calgov_case_pct_cum","ntv_calgov_death_count_cum","ntv_calgov_death_pct_cum","ntv_calgov_case_count_daily","ntv_calgov_case_count_daily_wkave","ntv_calgov_case_pctchange_daily_wkave","mlt_git_case_count_cum","mlt_git_case_pct_cum","mlt_git_death_count_cum","mlt_git_death_pct_cum","mlt_calgov_case_count_cum","mlt_calgov_case_pct_cum","mlt_calgov_death_count_cum","mlt_calgov_death_pct_cum","mlt_calgov_case_count_daily","mlt_calgov_case_count_daily_wkave","mlt_calgov_case_pctchange_daily_wkave","pcf_git_case_count_cum","pcf_git_case_pct_cum","pcf_git_death_count_cum","pcf_git_death_pct_cum","pcf_calgov_case_count_cum","pcf_calgov_case_pct_cum","pcf_calgov_death_count_cum","pcf_calgov_death_pct_cum","pcf_calgov_case_count_daily","pcf_calgov_case_count_daily_wkave","pcf_calgov_case_pctchange_daily_wkave","aks_npi_onset","aks_npi_description","haug_npi_type","haug_npi_type_sub","haug_npi_type_subsub","haug_npi_any_onset","alldta_npi_any_onset","ltn_epiestimR","pcf_epiestimR","mlt_epiestimR","blk_epiestimR","asn_epiestimR","wht_epiestimR","ntv_epiestimR"
"12-Jul-2020",37400,0.366,2147,0.311,37400,17.7,2147,31.1,919,983,-0.000290613195883971,9196,0.06,615,0.089,9196,4.3,615,8.9,175,214.714285714286,-0.0556417767837418,115828,0.389,3029,0.438,115828,54.8,3029,43.8,2974,2604.14285714286,0.0422996706748817,13930,0.157,968,0.14,12648,6,934,13.5,175,204.142857142857,-0.0214615367725148,NA,NA,NA,NA,458,0.2,25,0.4,12,15.5714285714286,0.056618893999508,NA,NA,NA,NA,1563,0.7,40,0.6,32,44.4285714285714,0.0096931292056599,NA,NA,NA,NA,1282,0.6,34,0.5,39,31.2857142857143,0.0230957147946493,NA,NA,NA,NA,NA,NA,0,1.23888274133547,1.22814204988263,0.975231694419269,0.979848518081891,1.01259950507668,1.05785808586865,1.37937085813314
"13-Jul-2020",38167,0.366,2150,0.311,38167,17.6,2150,31.1,767,992.285714285714,0.00940196410153948,9389,0.06,616,0.089,9389,4.3,616,8.9,193,217.142857142857,0.0112472240873478,118368,0.389,3037,0.439,118368,54.7,3037,43.9,2540,2773.42857142857,0.0629807227392503,14172,0.157,970,0.14,12866,5.9,936,13.5,218,215.857142857143,0.0557967843428724,NA,NA,NA,NA,460,0.2,25,0.4,2,14.4285714285714,-0.0762273653878842,NA,NA,NA,NA,1587,0.7,40,0.6,24,44.4285714285714,-4.44089209850063e-16,NA,NA,NA,NA,1306,0.6,34,0.5,24,31.4285714285714,0.00455581653586057,1,"Businesses ordered to stop(indoor dining & bar)",NA,NA,NA,NA,1,1.06745986065164,1.06567524518621,0.624086112923184,0.846144684588455,0.947322666334147,0.855469431372518,0.509882044474059
"14-Jul-2020",38167,0.366,2150,0.311,39528,17.7,2190,31.1,1361,1011.57142857143,0.0192491863477544,9389,0.06,616,0.089,9697,4.3,621,8.8,308,224.571428571429,0.0336383591488296,118368,0.389,3037,0.439,122179,54.6,3091,43.9,3811,2959.28571428571,0.06486362023933,14172,0.157,970,0.14,13167,5.9,949,13.5,301,218.857142857143,0.0138023880277967,NA,NA,NA,NA,482,0.2,25,0.4,22,14.4285714285714,0,NA,NA,NA,NA,1621,0.7,41,0.6,34,41.2857142857143,-0.0733662240668016,NA,NA,NA,NA,1348,0.6,34,0.5,42,32.1428571428571,0.0224728558520586,NA,NA,NA,NA,NA,NA,0,1.17113412749271,1.08407809060703,0.645965060570305,1.15220846205651,1.24328882842963,1.06560724462173,0.800175981528373
"15-Jul-2020",40603,0.366,2217,0.311,40603,17.7,2217,31.1,1075,1046.85714285714,0.0342874867021923,9963,0.06,628,0.088,9963,4.3,628,8.8,266,232.428571428571,0.0343891342298859,125858,0.389,3141,0.44,125858,54.8,3141,44,3679,3116.85714285714,0.0518772416462001,14806,0.157,997,0.14,13417,5.8,962,13.5,250,228.857142857143,0.0446787773277686,NA,NA,NA,NA,498,0.2,25,0.4,16,15,0.0388398333162638,NA,NA,NA,NA,1679,0.7,41,0.6,58,42.4285714285714,0.0273054506902675,NA,NA,NA,NA,1389,0.6,35,0.5,41,35,0.0851578083403068,NA,NA,NA,NA,NA,NA,0,1.3441489496431,1.33130750418314,1.08503204778872,1.34259866812046,1.31865676763803,1.23526160811888,1.30854267445712
"16-Jul-2020",41589,0.366,2235,0.309,41589,17.7,2235,30.9,986,1035.14285714286,-0.0112530348989432,10199,0.06,635,0.088,10199,4.3,635,8.8,236,234.142857142857,0.00734847152479201,129827,0.389,3204,0.442,129827,55.1,3204,44.2,3969,3272,0.0485762506202487,15071,0.157,1012,0.14,13651,5.8,975,13.5,234,231.285714285714,0.0105558260493304,NA,NA,NA,NA,516,0.2,25,0.3,18,15.8571428571429,0.0555698511548108,NA,NA,NA,NA,1735,0.7,42,0.6,56,43.7142857142857,0.0298529631496809,NA,NA,NA,NA,1420,0.6,37,0.5,31,33.2857142857143,-0.0502197569790264,NA,NA,NA,NA,NA,NA,0,1.3259651389784,1.13192665174796,1.45247682658373,1.15381211975716,1.11855789711686,1.04002038841689,1.24472629359121
"17-Jul-2020",41589,0.366,2235,0.309,42533,17.6,2269,30.8,944,1022.14285714286,-0.0126381794644717,10199,0.06,635,0.088,10432,4.3,641,8.7,233,236.428571428571,0.00971470906733352,129827,0.389,3204,0.442,133843,55.4,3283,44.5,4016,3429.85714285714,0.0471171922572058,15071,0.157,1012,0.14,13898,5.8,987,13.4,247,237.714285714286,0.0274156677035187,NA,NA,NA,NA,532,0.2,25,0.3,16,15.7142857142857,-0.00904983551991778,NA,NA,NA,NA,1790,0.7,41,0.6,55,44.4285714285714,0.0162078102268532,NA,NA,NA,NA,1453,0.6,39,0.5,33,34.5714285714286,0.0378992725909857,1,"Newsom orders distance learning",NA,NA,NA,NA,1,1.30396038924371,0.962309252813332,1.42634660688707,1.02091079308503,1.05125227829447,0.941925671490131,1.21811345596094
"18-Jul-2020",43542,0.366,2298,0.306,43542,17.6,2298,30.6,1009,1008.71428571429,-0.0132247284742046,10678,0.06,654,0.087,10678,4.3,654,8.7,246,236.714285714286,0.00120772961539917,137657,0.389,3359,0.448,137657,55.6,3359,44.8,3814,3543.28571428571,0.0325358535438447,15683,0.157,1033,0.137,14187,5.7,993,13.2,289,244.857142857143,0.0296054777765713,NA,NA,NA,NA,550,0.2,25,0.3,18,14.8571428571429,-0.0560894666510436,NA,NA,NA,NA,1842,0.7,41,0.5,52,44.4285714285714,4.44089209850063e-16,NA,NA,NA,NA,1496,0.6,40,0.5,43,36.1428571428571,0.0444517625708341,NA,NA,NA,NA,NA,NA,0,1.19587298624502,1.10344978698309,1.2816020486259,1.00094807581966,1.13001123818585,0.935182925533354,1.15821103763183
"19-Jul-2020",44276,0.366,2308,0.307,44276,17.6,2308,30.7,734,982.285714285714,-0.0265495970136067,10866,0.06,654,0.087,10866,4.3,654,8.7,188,238.571428571429,0.00781488798423791,140066,0.389,3373,0.448,140066,55.7,3373,44.8,2409,3462.57142857143,-0.0230429640505694,15880,0.157,1038,0.137,14368,5.7,997,13.2,181,245.714285714286,0.00349447064977326,NA,NA,NA,NA,566,0.2,25,0.3,16,15.4285714285714,0.037740327982847,NA,NA,NA,NA,1887,0.7,41,0.5,45,46.2857142857143,0.0409506036130951,NA,NA,NA,NA,1512,0.6,41,0.5,16,32.8571428571429,-0.0953101798043248,NA,NA,NA,NA,NA,NA,0,0.894674872427924,0.855190579773774,1.06919566229812,0.895196749733771,0.973617678467654,0.839047077719957,1.10965459209531
"20-Jul-2020",45199,0.366,2318,0.307,45199,17.5,2318,30.7,923,1004.57142857143,0.0224340728622732,11069,0.06,654,0.087,11069,4.3,654,8.7,203,240,0.00597016698650421,143273,0.389,3386,0.448,143273,55.6,3386,44.8,3207,3557.85714285714,0.0271469369789514,16148,0.157,1039,0.137,14606,5.7,998,13.2,238,248.571428571429,0.0115608224010764,NA,NA,NA,NA,576,0.2,25,0.3,10,16.5714285714286,0.0714589639821446,NA,NA,NA,NA,1916,0.7,41,0.5,29,47,0.0153142349730424,NA,NA,NA,NA,1542,0.6,41,0.5,30,33.7142857142857,0.0257524961024145,NA,NA,NA,NA,NA,NA,0,0.777082021634264,0.667445188847693,0.771643694917843,0.808539979308866,0.852986076315313,0.811814298552595,0.830392569957047
"21-Jul-2020",47871,0.366,2384,0.305,46562,17.6,2347,30.6,1363,1004.85714285714,0.000284373668915094,11717,0.06,672,0.086,11396,4.3,660,8.6,327,242.714285714286,0.0112460492746278,150960,0.389,3532,0.452,146903,55.6,3455,45,3630,3532,-0.00729415472821948,16885,0.157,1061,0.136,14920,5.6,1008,13.1,314,250.428571428571,0.00744349271265943,NA,NA,NA,NA,587,0.2,27,0.4,11,15,-0.099629840948841,NA,NA,NA,NA,1967,0.7,41,0.5,51,49.4285714285714,0.0503810242923524,NA,NA,NA,NA,1590,0.6,41,0.5,48,34.5714285714286,0.0251059211310762,NA,NA,NA,NA,NA,NA,0,0.952746612451778,1.15022964217033,0.819272754636999,1.11760724390752,1.1230462679081,1.15641348198218,0.667806404443247
"22-Jul-2020",47871,0.366,2384,0.305,47871,17.6,2384,30.5,1309,1038.28571428571,0.0327256164821339,11717,0.06,672,0.086,11717,4.3,672,8.6,321,250.571428571429,0.0318590512601959,150960,0.389,3532,0.452,150960,55.6,3532,45.2,4057,3586,0.015173092441227,16885,0.157,1061,0.136,15253,5.6,1021,13.1,333,262.285714285714,0.0462606862592017,NA,NA,NA,NA,616,0.2,28,0.4,29,16.8571428571429,0.116724274308141,NA,NA,NA,NA,2014,0.7,42,0.5,47,47.8571428571429,-0.0323082432326576,NA,NA,NA,NA,1632,0.6,40,0.5,42,34.7142857142857,0.00412371718386195,NA,NA,NA,NA,NA,NA,0,1.11244893655447,1.39653263032844,1.03399243536639,1.40753448860593,1.33867898019532,1.39651292904981,1.28214598949148
"23-Jul-2020",47871,0.366,2384,0.305,48849,17.6,2418,30.4,978,1037.14285714286,-0.00110132169722021,11717,0.06,672,0.086,11969,4.3,681,8.6,252,252.857142857143,0.00908065263574631,150960,0.389,3532,0.452,154440,55.6,3605,45.3,3480,3516.14285714286,-0.0196727655987043,16885,0.157,1061,0.136,15529,5.6,1031,13,276,268.285714285714,0.0226180885877723,NA,NA,NA,NA,630,0.2,29,0.4,14,16.2857142857143,-0.034486176071169,NA,NA,NA,NA,2062,0.7,42,0.5,48,46.7142857142857,-0.0241703609278132,NA,NA,NA,NA,1673,0.6,40,0.5,41,36.1428571428571,0.0403280453869721,NA,NA,NA,NA,NA,NA,0,1.11362093348702,1.28492242333608,1.04591977421215,1.22967193789103,1.24220713786885,1.1747768552059,1.45311429040312
"24-Jul-2020",47871,0.366,2384,0.305,50103,17.6,2450,30.3,1254,1081.42857142857,0.0418132386126526,11717,0.06,672,0.086,12281,4.3,691,8.6,312,264.142857142857,0.04366540581925,150960,0.389,3532,0.452,158493,55.7,3676,45.5,4053,3521.42857142857,0.00150214184914965,16885,0.157,1061,0.136,15810,5.6,1043,12.9,281,273.142857142857,0.017942433843138,NA,NA,NA,NA,645,0.2,29,0.4,15,16.1428571428571,-0.00881062968215485,NA,NA,NA,NA,2131,0.7,39,0.5,69,48.7142857142857,0.0419223063862635,NA,NA,NA,NA,1710,0.6,45,0.6,37,36.7142857142857,0.0156865961676997,NA,NA,NA,NA,NA,NA,0,1.09872272015992,1.13528189740772,1.30046687726359,1.13687770341167,1.07571816687076,1.0768322629001,0.972395581642627
"25-Jul-2020",50967,0.366,2474,0.302,50967,17.5,2474,30.2,864,1060.71428571429,-0.0193403827605936,12503,0.06,697,0.085,12503,4.3,697,8.5,222,260.714285714286,-0.0130649653705328,162991,0.389,3740,0.456,162991,56.1,3740,45.6,4498,3619.14285714286,0.0273704665727408,17828,0.157,1101,0.134,16090,5.5,1056,12.9,280,271.857142857143,-0.00471822631519636,NA,NA,NA,NA,662,0.2,31,0.4,17,16,-0.00888894741724622,NA,NA,NA,NA,2195,0.8,42,0.5,64,50.4285714285714,0.03458557964978,NA,NA,NA,NA,1738,0.6,45,0.5,28,34.5714285714286,-0.0601383587385338,NA,NA,NA,NA,NA,NA,0,1.21631639855014,0.892493339396892,1.45594292684005,1.01753716014751,1.02836434469778,0.973691341552457,1.00156477208386
"26-Jul-2020",50967,0.366,2474,0.302,51728,17.5,2484,30.2,761,1064.57142857143,0.00362976805057791,12503,0.06,697,0.085,12741,4.3,701,8.5,238,267.857142857143,0.0270286723879192,162991,0.389,3740,0.456,165201,56,3763,45.7,2210,3590.71428571429,-0.00788606991690166,17828,0.157,1101,0.134,16289,5.5,1058,12.8,199,274.428571428571,0.00941429547240702,NA,NA,NA,NA,678,0.2,32,0.4,16,16,0,NA,NA,NA,NA,2241,0.8,43,0.5,46,50.5714285714286,0.00282885620047768,NA,NA,NA,NA,1757,0.6,45,0.5,19,35,0.0123204843880407,NA,NA,NA,NA,NA,NA,0,0.9291103445165,0.630198423697881,1.14515252616005,0.849128239150905,0.856057876120341,0.731744134604105,1.00927251520777
"27-Jul-2020",52331,0.366,2495,0.302,52331,17.5,2495,30.2,603,1018.85714285714,-0.0438907527384478,12866,0.06,701,0.085,12866,4.3,701,8.5,125,256.714285714286,-0.0424900516209519,167650,0.389,3770,0.456,167650,56.1,3770,45.6,2449,3482.42857142857,-0.0306212323445987,18223,0.157,1107,0.134,16449,5.5,1062,12.9,160,263.285714285714,-0.0414512050987339,NA,NA,NA,NA,693,0.2,33,0.4,15,16.7142857142857,0.0436750635026617,NA,NA,NA,NA,2259,0.8,43,0.5,18,49,-0.0315664659678347,NA,NA,NA,NA,1774,0.6,45,0.5,17,33.1428571428571,-0.0545208388784166,NA,NA,NA,NA,NA,NA,0,0.625593507504651,0.494510971995988,0.622702731732211,0.666555882335849,0.639474623343678,0.618360943284941,0.954026755173998
"28-Jul-2020",52331,0.366,2495,0.302,53194,17.5,2516,30,863,947.428571428571,-0.0726852821678996,12866,0.06,701,0.085,13099,4.3,710,8.5,233,243.285714285714,-0.0537272061208709,167650,0.389,3770,0.456,170398,56.1,3846,45.9,2748,3356.42857142857,-0.0368524322451602,18223,0.157,1107,0.134,16699,5.5,1073,12.8,250,254.142857142857,-0.0353432700039882,NA,NA,NA,NA,713,0.2,32,0.4,20,18,0.0741079721537217,NA,NA,NA,NA,2305,0.8,46,0.5,46,48.2857142857143,-0.014684551682921,NA,NA,NA,NA,1806,0.6,47,0.6,32,30.8571428571429,-0.0714589639821455,NA,NA,NA,NA,NA,NA,0,0.701789896115059,0.720531908599073,0.602635332094131,0.676505804778139,0.750914800679924,0.697899000975409,1.08127092251933
"29-Jul-2020",52331,0.366,2495,0.302,54219,17.4,2583,30,1025,906.857142857143,-0.0437666151688312,12866,0.06,701,0.085,13382,4.3,722,8.4,283,237.857142857143,-0.0225662782481439,167650,0.389,3770,0.456,176527,56.6,3963,46.1,6129,3652.42857142857,0.0845148248749776,18223,0.157,1107,0.134,17049,5.5,1091,12.7,350,256.571428571429,0.00951056119631044,NA,NA,NA,NA,731,0.2,32,0.4,18,16.4285714285714,-0.0913497785882278,NA,NA,NA,NA,2399,0.8,46,0.5,94,55,0.130197438804765,NA,NA,NA,NA,1844,0.6,47,0.5,38,30.2857142857143,-0.0186921330121526,NA,NA,NA,NA,NA,NA,0,1.27562842307213,1.14833812665594,1.37499238102993,1.04126945666524,1.17447981724457,0.976340501422865,1.1820132458038
"30-Jul-2020",55238,0.366,2633,0.3,55238,17.4,2633,30,1019,912.714285714286,0.00643795895604349,13622,0.06,734,0.084,13622,4.3,734,8.4,240,236.142857142857,-0.00723330459352045,181443,0.389,4043,0.461,181443,57,4043,46.1,4916,3857.57142857143,0.0546455135133002,19200,0.157,1156,0.132,17323,5.4,1109,12.7,274,256.285714285714,-0.00111420624340397,NA,NA,NA,NA,747,0.2,33,0.4,16,16.7142857142857,0.0172418064345061,NA,NA,NA,NA,2544,0.8,49,0.6,145,68.8571428571428,0.224700779762816,NA,NA,NA,NA,1877,0.6,47,0.5,33,29.1428571428571,-0.0384662808277958,NA,NA,NA,NA,NA,NA,0,1.69037269209205,1.26923543494031,2.52012630308462,1.1339447714336,1.29561592233607,1.14129038004959,1.05331285059696
"31-Jul-2020",55238,0.366,2633,0.3,55755,17.3,2667,30,517,807.428571428571,-0.122568296797925,13622,0.06,734,0.084,13795,4.3,745,8.4,173,216.285714285714,-0.0878366638236301,181443,0.389,4043,0.461,185186,57.4,4115,46.2,3743,3813.28571428571,-0.0115466121946586,19200,0.157,1156,0.132,17534,5.4,1124,12.6,211,246.285714285714,-0.0398005913951032,NA,NA,NA,NA,754,0.2,33,0.4,7,15.5714285714286,-0.0708260525686124,NA,NA,NA,NA,2563,0.8,50,0.6,19,61.7142857142857,-0.10951852580649,NA,NA,NA,NA,1895,0.6,48,0.5,18,26.4285714285714,-0.0977641687658917,NA,NA,NA,NA,NA,NA,0,1.28481971167652,0.916770812928781,1.63683680118711,0.912106264721008,0.996977427046033,0.879686550259887,0.70509982246718
"01-Aug-2020",55238,0.366,2633,0.3,56636,17.2,2713,30,881,809.857142857143,0.00300327051988525,13622,0.06,734,0.084,14024,4.3,756,8.4,229,217.285714285714,0.00461285826189872,181443,0.389,4043,0.461,189415,57.7,4189,46.3,4229,3774.85714285714,-0.0101286706599097,19200,0.157,1156,0.132,17776,5.4,1132,12.5,242,240.857142857143,-0.0222883126618374,NA,NA,NA,NA,767,0.2,33,0.4,13,15,-0.0373875320716204,NA,NA,NA,NA,2640,0.8,50,0.6,77,63.5714285714286,0.0296486939221303,NA,NA,NA,NA,1927,0.6,48,0.5,32,27,0.0213911899813177,NA,NA,NA,NA,NA,NA,0,1.06370624332397,0.863944105265462,0.78640040876374,0.873151762047114,0.88770579837593,0.790272800456195,0.613553594327695
"02-Aug-2020",55238,0.366,2633,0.3,57183,17.2,2735,30,547,779.285714285714,-0.0384801160571326,13622,0.06,734,0.084,14149,4.3,761,8.3,125,201.142857142857,-0.077197755541305,181443,0.389,4043,0.461,191958,57.8,4218,46.3,2543,3822.42857142857,0.0125234332636914,19200,0.157,1156,0.132,17959,5.4,1138,12.5,183,238.571428571429,-0.00953523315099947,NA,NA,NA,NA,778,0.2,34,0.4,11,14.2857142857143,-0.0487901641694322,NA,NA,NA,NA,2678,0.8,49,0.5,38,62.4285714285714,-0.0181410870706502,NA,NA,NA,NA,1942,0.6,49,0.5,15,26.4285714285714,-0.0213911899813177,NA,NA,NA,NA,NA,NA,0,0.838112496259187,0.810281259035269,0.823929928407528,0.772039591310667,0.818597581390097,0.815113288265265,0.768238828946265
"03-Aug-2020",57652,0.366,2754,0.301,57652,17.2,2754,30.1,469,760.142857142857,-0.024871363670802,14265,0.06,764,0.083,14265,4.3,764,8.3,116,199.857142857143,-0.00641256205250595,194440,0.389,4244,0.463,194440,58,4244,46.3,2482,3827.14285714286,0.00123256220433632,20054,0.157,1192,0.13,18092,5.4,1142,12.5,133,234.714285714286,-0.0162997873735335,NA,NA,NA,NA,786,0.2,35,0.4,8,13.2857142857143,-0.0725706928348355,NA,NA,NA,NA,2708,0.8,49,0.5,30,64.1428571428571,0.0270896926466646,NA,NA,NA,NA,1962,0.6,50,0.5,20,26.8571428571429,0.0160861377516244,NA,NA,NA,NA,NA,NA,0,0.608463258475006,0.626080835643722,0.486863580175687,0.541199159440407,0.620388338241913,0.603489682019626,0.671740741024925
"04-Aug-2020",58376,0.366,2803,0.299,58376,17.2,2803,29.9,724,740.285714285714,-0.0264701734743138,14475,0.06,787,0.084,14475,4.3,787,8.4,210,196.571428571429,-0.0165769561721927,198039,0.389,4362,0.466,198039,58.2,4362,46.6,3599,3948.71428571429,0.031271494138565,20371,0.157,1206,0.128,18392,5.4,1156,12.3,300,241.857142857143,0.0299782640958677,NA,NA,NA,NA,792,0.2,37,0.4,6,11.2857142857143,-0.163151640686234,NA,NA,NA,NA,2755,0.8,50,0.5,47,64.2857142857143,0.00222469502211098,NA,NA,NA,NA,1979,0.6,50,0.5,17,24.7142857142857,-0.0831503683321704,NA,NA,NA,NA,NA,NA,0,0.757716113697801,0.695470652847047,0.58036551388585,0.772380505445159,0.887987128893278,0.747328952734019,0.547703076244246
"05-Aug-2020",59102,0.366,2836,0.298,59102,17.1,2836,29.8,726,697.571428571428,-0.059431297060395,14691,0.06,797,0.084,14691,4.3,797,8.4,216,187,-0.0499172525833886,201559,0.389,4438,0.467,201559,58.4,4438,46.7,3520,3576,-0.0991451713284999,20678,0.157,1221,0.128,18678,5.4,1171,12.3,286,232.714285714286,-0.0385357735310903,NA,NA,NA,NA,801,0.2,38,0.4,9,10,-0.120952610417662,NA,NA,NA,NA,2830,0.8,53,0.6,75,61.5714285714286,-0.0431394926606172,NA,NA,NA,NA,2000,0.6,50,0.5,21,22.2857142857143,-0.103435587248242,NA,NA,NA,NA,NA,NA,0,0.954506131627437,0.773390771169143,1.01626977427953,1.10370560570759,1.28928712056013,0.982458317312674,0.638698617867835
"06-Aug-2020",60095,0.366,2868,0.298,60095,17.1,2868,29.8,993,693.857142857143,-0.00533882171591582,14984,0.06,811,0.084,14984,4.3,811,8.4,293,194.571428571429,0.039690720799558,205622,0.389,4512,0.468,205622,58.5,4512,46.8,4063,3454.14285714286,-0.0346705185281078,21051,0.157,1231,0.128,19017,5.4,1183,12.3,339,242,0.0391262666099541,NA,NA,NA,NA,822,0.2,38,0.4,21,10.7142857142857,0.0689928714869512,NA,NA,NA,NA,2914,0.8,54,0.6,84,52.8571428571429,-0.152605084465478,NA,NA,NA,NA,2034,0.6,48,0.5,34,22.4285714285714,0.00638979809877105,NA,NA,NA,NA,NA,NA,0,1.08798985440091,1.2089582942937,1.47269522049414,1.41133249960423,1.42785158091075,1.24711432061804,1.38430411109211
"07-Aug-2020",60095,0.366,2868,0.298,60981,17.1,2920,29.8,886,746.571428571429,0.0732252037348138,14984,0.06,811,0.084,15253,4.3,819,8.4,269,208.285714285714,0.0681114258591453,205622,0.389,4512,0.468,209385,58.6,4583,46.8,3763,3457,0.000826822156327012,21051,0.157,1231,0.128,19325,5.4,1199,12.2,308,255.857142857143,0.055681526848713,NA,NA,NA,NA,841,0.2,38,0.4,19,12.4285714285714,0.148420005118273,NA,NA,NA,NA,2979,0.8,55,0.6,65,59.4285714285714,0.117182254622993,NA,NA,NA,NA,2064,0.6,48,0.5,30,24.1428571428571,0.0736529095747653,NA,NA,NA,NA,NA,NA,0,1.15150963668573,1.48553367357522,1.41446567404039,1.55014145141876,1.42143506930941,1.38671365183324,2.00414356548281
"08-Aug-2020",61932,0.366,2988,0.299,61932,17,2988,29.9,951,756.571428571429,0.0133056515362862,15502,0.06,830,0.083,15502,4.3,830,8.3,249,211.142857142857,0.0136241889395432,213410,0.389,4692,0.469,213410,58.7,4692,46.9,4025,3427.85714285714,-0.00846583468459272,21756,0.157,1274,0.128,19659,5.4,1226,12.3,334,269,0.0500921265964402,NA,NA,NA,NA,842,0.2,39,0.4,1,10.7142857142857,-0.148420005118273,NA,NA,NA,NA,3046,0.8,57,0.6,67,58,-0.0243321006595307,NA,NA,NA,NA,2097,0.6,48,0.5,33,24.2857142857143,0.00589972212718859,NA,NA,NA,NA,NA,NA,0,1.13162368480648,1.43382226813461,1.16922349713293,1.32865506722579,1.30052620382385,1.30123121847545,0.98501334139926
"09-Aug-2020",62441,0.366,3011,0.299,62441,17,3011,29.9,509,751.142857142857,-0.00720109232701738,15622,0.06,835,0.083,15622,4.3,835,8.3,120,210.428571428571,-0.00338868504551648,216008,0.389,4735,0.47,216008,58.8,4735,47,2598,3435.71428571429,0.00228952124156123,21932,0.157,1279,0.127,19819,5.4,1231,12.2,160,265.714285714286,-0.0122897619499058,NA,NA,NA,NA,854,0.2,39,0.4,12,10.8571428571429,0.0132452267500205,NA,NA,NA,NA,3087,0.8,57,0.6,41,58.4285714285714,0.00736199644106961,NA,NA,NA,NA,2113,0.6,48,0.5,16,24.4285714285714,0.00586511945239776,NA,NA,NA,NA,NA,NA,0,0.934101442114387,1.03335443092325,0.882553902879438,0.859481296421112,0.921939979510336,0.963396460892234,0.575338052167545
"10-Aug-2020",63299,0.366,3021,0.299,63299,17,3021,29.9,858,806.714285714286,0.0713737043830101,15831,0.06,837,0.083,15831,4.3,837,8.3,209,223.714285714286,0.0612234600881179,218706,0.389,4753,0.47,218706,58.8,4753,47,2698,3466.57142857143,0.00894119707791141,22161,0.157,1281,0.127,20010,5.4,1233,12.2,191,274,0.0307064887361372,NA,NA,NA,NA,869,0.2,39,0.4,15,11.8571428571429,0.0881072675102668,NA,NA,NA,NA,3124,0.8,57,0.6,37,59.4285714285714,0.0169701042184611,NA,NA,NA,NA,2151,0.6,48,0.5,38,27,0.100083458556983,NA,NA,NA,NA,NA,NA,0,0.728472697875484,1.05198150630593,0.613617611135549,0.718348806158697,0.619442803908964,0.851138348804558,1.10645701726443
"11-Aug-2020",64551,0.366,3075,0.299,64551,17,3075,29.9,1252,882.142857142857,0.0893844518233413,16141,0.06,850,0.083,16141,4.3,850,8.3,310,238,0.0619009461760403,222781,0.389,4845,0.47,222781,58.8,4845,47,4075,3534.57142857143,0.0194260108109585,22596,0.157,1300,0.127,20399,5.4,1252,12.2,389,286.714285714286,0.045358093352954,NA,NA,NA,NA,883,0.2,41,0.4,14,13,0.0920188987202524,NA,NA,NA,NA,3198,0.8,60,0.6,74,63.2857142857143,0.0628845097838724,NA,NA,NA,NA,2197,0.6,48,0.5,46,31.1428571428571,0.142748047729446,NA,NA,NA,NA,NA,NA,0,0.93803404850627,1.57980256268172,0.884000606577921,1.1375570191083,1.02483372836859,1.29991706322494,1.25109492834128
